customer_id,signup_date,plan,industry,region,payment_method,tenure_months,monthly_revenue,cogs,gross_profit,gross_margin_pct,support_tickets,login_frequency,num_users,nps_score,ltv,churned,plan_encoded,region_Asia Pacific,region_Europe,region_Latin America,region_Middle East,region_North America,industry_Education,industry_Finance,industry_Healthcare,industry_Logistics,industry_Manufacturing,industry_Retail,industry_Technology,payment_Bank Transfer,payment_Credit Card,payment_Invoice,payment_PayPal,revenue_per_user,cost_efficiency,engagement_score,risk_score,annual_revenue,revenue_segment,tenure_bucket,profitability_tier
CUST-14316,2022-05-08,Starter,Manufacturing,Asia Pacific,Bank Transfer,25,234.76,110.88,123.88,52.77,5,10,3,4,3096.94,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,78.25,0.5277,25.16,27,2817.12,Low,Veteran,Medium
CUST-14317,2023-11-16,Professional,Healthcare,Europe,Invoice,6,1538.25,646.17,892.08,57.99,0,10,14,9,5352.5,1,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,109.88,0.5799,36.82,2,18459.0,High,Growing,Medium
CUST-14318,2021-09-16,Starter,Retail,North America,PayPal,32,202.93,104.52,98.41,48.49,4,6,4,6,3149.24,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,50.73,0.4849,21.43,28,2435.16,Low,Veteran,Medium
CUST-14319,2021-08-10,Professional,Retail,Europe,PayPal,34,1721.45,939.58,781.87,45.42,0,15,34,10,26583.41,0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,50.63,0.4542,47.18,0,20657.4,High,Veteran,Medium
CUST-14320,2021-02-28,Professional,Retail,Latin America,Invoice,39,1760.22,995.68,764.54,43.43,0,15,38,10,29817.0,0,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,46.32,0.4343,47.79,0,21122.64,High,Veteran,Low
CUST-14321,2021-11-29,Enterprise,Manufacturing,Latin America,Credit Card,30,5266.01,2596.97,2669.04,50.68,1,15,198,5,80071.34,0,3,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,26.6,0.5068,69.91,13,63192.12,Premium,Veteran,Medium
CUST-14322,2022-03-13,Professional,Finance,North America,Bank Transfer,27,1781.29,599.73,1181.56,66.33,2,18,45,4,31902.0,0,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,39.58,0.6633,49.25,18,21375.48,High,Veteran,High
CUST-14323,2023-01-05,Growth,Manufacturing,Asia Pacific,Invoice,17,643.5,337.36,306.14,47.57,1,6,10,8,5204.37,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,64.35,0.4757,28.33,15,7722.0,Medium,Established,Medium
CUST-14324,2021-10-13,Growth,Logistics,North America,Invoice,32,631.51,298.82,332.69,52.68,5,11,12,0,10646.17,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,52.63,0.5268,27.99,35,7578.12,Medium,Veteran,Medium
CUST-14325,2021-10-14,Growth,Technology,Asia Pacific,Credit Card,32,703.22,249.02,454.2,64.59,1,8,11,4,14534.43,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,63.93,0.6459,31.42,19,8438.64,Medium,Veteran,High
CUST-14326,2023-06-26,Enterprise,Healthcare,Middle East,Credit Card,11,6063.18,2542.07,3521.11,58.07,0,19,158,4,38732.19,0,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,38.37,0.5807,71.76,12,72758.16,Premium,Growing,Medium
CUST-14327,2021-09-26,Enterprise,Retail,Europe,Bank Transfer,32,5178.68,2623.17,2555.51,49.35,3,12,150,9,81776.32,1,3,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,34.52,0.4935,54.26,11,62144.16,Premium,Veteran,Medium
CUST-14328,2021-09-02,Starter,Finance,Latin America,Bank Transfer,33,170.45,55.65,114.8,67.35,2,4,1,6,3788.33,1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,170.45,0.6735,22.03,26,2045.4,Low,Veteran,High
CUST-14329,2023-02-23,Growth,Manufacturing,Europe,PayPal,15,646.0,327.48,318.52,49.31,0,6,4,8,4777.75,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,161.5,0.4931,29.43,12,7752.0,Medium,Established,Medium
CUST-14330,2022-03-30,Enterprise,Logistics,North America,PayPal,26,4416.49,2180.37,2236.12,50.63,3,10,65,6,58139.05,0,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,67.95,0.5063,38.5,17,52997.88,Premium,Veteran,Medium
CUST-14331,2021-09-06,Professional,Logistics,North America,Bank Transfer,33,1312.0,659.52,652.48,49.73,0,22,11,4,21531.68,0,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,119.27,0.4973,54.01,12,15744.0,High,Veteran,Medium
CUST-14332,2023-12-25,Growth,Manufacturing,North America,Invoice,5,684.69,308.16,376.53,54.99,3,2,5,10,1882.67,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,136.94,0.5499,17.69,30,8216.28,Medium,Growing,Medium
CUST-14333,2021-04-03,Professional,Technology,Europe,Bank Transfer,38,1506.85,461.04,1045.81,69.4,0,10,36,9,39740.66,0,2,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,41.86,0.694,40.13,2,18082.2,High,Veteran,High
CUST-14334,2022-05-14,Starter,Technology,Middle East,Bank Transfer,24,218.2,76.93,141.27,64.74,2,8,3,6,3390.37,1,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,72.73,0.6474,28.22,18,2618.4,Low,Established,High
CUST-14335,2021-06-23,Growth,Finance,Middle East,PayPal,35,739.64,256.2,483.44,65.36,3,4,8,8,16920.48,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,92.46,0.6536,21.09,25,8875.68,Medium,Veteran,High
CUST-14336,2022-12-01,Starter,Technology,North America,Bank Transfer,18,244.01,73.5,170.51,69.88,2,10,2,5,3069.15,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,122.0,0.6988,31.01,16,2928.12,Low,Established,High
CUST-14337,2023-02-11,Enterprise,Healthcare,Europe,Invoice,15,5908.41,2694.22,3214.19,54.4,2,7,101,7,48212.78,0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,58.5,0.544,41.52,18,70900.92,Premium,Established,Medium
CUST-14338,2023-11-19,Professional,Education,Latin America,Credit Card,6,1476.24,547.09,929.15,62.94,0,19,17,10,5574.91,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,86.84,0.6294,50.5,0,17714.88,High,Growing,High
CUST-14339,2023-07-10,Professional,Manufacturing,Asia Pacific,Credit Card,10,1599.74,801.17,798.57,49.92,0,12,31,6,7985.71,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,51.6,0.4992,42.32,8,19196.88,High,Growing,Medium
CUST-14340,2022-12-06,Growth,Healthcare,North America,Invoice,18,657.75,320.91,336.84,51.21,3,11,8,0,6063.1,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,82.22,0.5121,31.38,29,7893.0,Medium,Established,Medium
CUST-14341,2023-02-28,Growth,Healthcare,Europe,Credit Card,15,683.15,315.45,367.7,53.82,2,7,13,6,5515.54,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,52.55,0.5382,28.25,20,8197.8,Medium,Established,Medium
CUST-14342,2022-08-07,Enterprise,Finance,Middle East,Credit Card,22,6205.1,2138.75,4066.35,65.53,0,16,124,5,89459.67,0,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,50.04,0.6553,62.22,10,74461.2,Premium,Established,High
CUST-14343,2023-06-29,Professional,Finance,Asia Pacific,Bank Transfer,11,1496.28,501.57,994.71,66.48,0,12,29,4,10941.84,1,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,51.6,0.6648,42.02,12,17955.36,High,Growing,High
CUST-14344,2022-02-06,Starter,Manufacturing,Asia Pacific,Invoice,28,179.17,96.77,82.4,45.99,0,7,1,8,2307.22,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,179.17,0.4599,30.44,10,2150.04,Low,Veteran,Medium
CUST-14345,2023-05-27,Starter,Technology,Latin America,PayPal,12,220.7,77.32,143.38,64.97,1,14,2,5,1720.54,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,110.35,0.6497,38.89,13,2648.4,Low,Growing,High
CUST-14346,2021-12-29,Enterprise,Retail,North America,Invoice,29,5003.39,2644.65,2358.74,47.14,0,16,59,5,68403.56,0,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,84.8,0.4714,52.42,10,60040.68,Premium,Veteran,Medium
CUST-14347,2021-11-24,Enterprise,Technology,Europe,Credit Card,30,5830.25,1729.43,4100.82,70.34,1,12,65,7,123024.49,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,89.7,0.7034,45.45,9,69963.0,Premium,Veteran,High
CUST-14348,2023-04-14,Professional,Finance,Middle East,Credit Card,13,1730.24,621.58,1108.66,64.08,1,21,16,7,14412.59,0,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,108.14,0.6408,51.29,9,20762.88,High,Established,High
CUST-14349,2021-05-22,Starter,Healthcare,Europe,Bank Transfer,36,211.61,88.0,123.61,58.41,4,9,4,10,4450.13,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,52.9,0.5841,25.84,14,2539.32,Low,Veteran,Medium
CUST-14350,2021-02-19,Enterprise,Finance,Middle East,PayPal,39,5462.78,1700.33,3762.45,68.87,0,7,133,9,146735.67,0,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,41.07,0.6887,50.34,8,65553.36,Premium,Veteran,High
CUST-14351,2022-11-18,Enterprise,Education,Latin America,Bank Transfer,18,5798.99,2396.24,3402.75,58.68,2,15,56,7,61249.51,0,3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,103.55,0.5868,46.5,12,69587.88,Premium,Established,Medium
CUST-14352,2022-12-30,Growth,Healthcare,Latin America,Credit Card,17,559.62,230.39,329.23,58.83,5,13,12,7,5596.84,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,46.64,0.5883,30.93,21,6715.44,Medium,Established,Medium
CUST-14353,2023-11-25,Starter,Logistics,Europe,PayPal,6,201.36,92.35,109.01,54.14,2,9,4,8,654.03,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,50.34,0.5414,29.84,12,2416.32,Low,Growing,Medium
CUST-14354,2021-06-21,Professional,Finance,Europe,PayPal,35,1709.28,652.97,1056.31,61.8,1,20,34,2,36970.86,1,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,50.27,0.618,52.54,19,20511.36,High,Veteran,High
CUST-14355,2021-02-14,Growth,Manufacturing,Asia Pacific,Bank Transfer,40,681.98,333.86,348.12,51.05,3,9,7,10,13924.6,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,97.43,0.5105,28.29,11,8183.76,Medium,Veteran,Medium
CUST-14356,2021-11-01,Growth,Finance,Asia Pacific,Bank Transfer,31,707.5,248.66,458.84,64.85,3,2,13,10,14224.14,0,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,54.42,0.6485,18.9,25,8490.0,Medium,Veteran,High
CUST-14357,2023-06-15,Starter,Healthcare,Europe,Invoice,11,213.14,90.76,122.38,57.42,2,10,1,10,1346.16,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,213.14,0.5742,30.86,6,2557.68,Low,Growing,Medium
CUST-14358,2021-09-17,Enterprise,Finance,Middle East,Bank Transfer,32,4678.2,1606.41,3071.79,65.66,1,12,186,9,98297.2,0,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,25.15,0.6566,63.69,5,56138.4,Premium,Veteran,High
CUST-14359,2023-10-15,Professional,Technology,Latin America,Bank Transfer,7,1408.12,427.77,980.35,69.62,1,16,40,5,6862.44,0,2,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,35.2,0.6962,47.56,13,16897.44,High,Growing,High
CUST-14360,2021-03-26,Starter,Retail,Europe,Bank Transfer,38,229.2,122.51,106.69,46.55,4,4,3,4,4054.22,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,76.4,0.4655,18.33,36,2750.4,Low,Veteran,Medium
CUST-14361,2022-12-25,Professional,Education,North America,PayPal,17,1369.61,487.66,881.95,64.39,1,17,14,5,14993.07,0,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,97.83,0.6439,45.11,13,16435.32,High,Established,High
CUST-14362,2023-06-02,Enterprise,Finance,Asia Pacific,Bank Transfer,12,4480.62,1688.47,2792.15,62.32,0,20,143,7,33505.8,0,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,31.33,0.6232,70.97,6,53767.44,Premium,Growing,High
CUST-14363,2021-10-23,Growth,Logistics,Asia Pacific,Credit Card,31,726.8,334.22,392.58,54.01,0,4,4,10,12170.12,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,181.7,0.5401,26.49,12,8721.6,Medium,Veteran,Medium
CUST-14364,2022-05-25,Professional,Retail,Asia Pacific,Bank Transfer,24,1423.28,843.13,580.15,40.76,1,16,39,10,13923.63,0,2,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,36.49,0.4076,47.41,3,17079.36,High,Established,Low
CUST-14365,2023-03-02,Professional,Education,Latin America,Invoice,15,1577.46,562.16,1015.3,64.36,2,14,40,10,15229.5,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,39.44,0.6436,42.62,6,18929.52,High,Established,High
CUST-14366,2023-11-14,Enterprise,Retail,Middle East,PayPal,6,5368.48,2803.25,2565.23,47.78,0,17,49,7,15391.39,0,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,109.56,0.4778,52.39,6,64421.76,Premium,Growing,Medium
CUST-14367,2022-08-13,Enterprise,Healthcare,Europe,Invoice,21,4933.49,1974.59,2958.9,59.98,0,13,104,10,62136.97,0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,47.44,0.5998,54.8,0,59201.88,Premium,Established,Medium
CUST-14368,2021-10-10,Starter,Technology,Asia Pacific,PayPal,32,227.41,68.86,158.55,69.72,6,7,4,6,5073.75,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,56.85,0.6972,18.9,32,2728.92,Low,Veteran,High
CUST-14369,2022-11-01,Enterprise,Manufacturing,Europe,PayPal,19,5160.69,2705.94,2454.75,47.57,1,16,144,7,46640.19,0,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,35.84,0.4757,63.24,9,61928.28,Premium,Established,Medium
CUST-14370,2021-04-22,Professional,Logistics,North America,Bank Transfer,37,1617.81,845.59,772.22,47.73,1,14,38,5,28572.26,0,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,42.57,0.4773,44.32,13,19413.72,High,Veteran,Medium
CUST-14371,2023-10-06,Growth,Logistics,Latin America,PayPal,7,611.16,276.44,334.72,54.77,1,7,8,4,2343.01,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,76.4,0.5477,29.5,21,7333.92,Medium,Growing,Medium
CUST-14372,2023-06-22,Growth,Education,Asia Pacific,Credit Card,11,735.05,291.62,443.43,60.33,1,12,3,10,4877.74,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,245.02,0.6033,36.1,3,8820.6,Medium,Growing,High
CUST-14373,2021-05-30,Growth,Retail,Asia Pacific,Bank Transfer,36,675.86,364.02,311.84,46.14,1,10,13,8,11226.08,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,51.99,0.4614,34.67,7,8110.32,Medium,Veteran,Medium
CUST-14374,2021-01-09,Starter,Retail,Latin America,Invoice,41,231.9,134.04,97.86,42.2,7,7,4,10,4012.34,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,57.98,0.422,16.9,27,2782.8,Low,Veteran,Low
CUST-14375,2021-01-13,Growth,Retail,Latin America,PayPal,41,685.81,398.42,287.39,41.91,2,10,8,10,11782.89,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,85.73,0.4191,31.91,6,8229.72,Medium,Veteran,Low
CUST-14376,2021-10-08,Professional,Finance,Middle East,PayPal,32,1511.6,454.47,1057.13,69.93,2,16,34,5,33828.11,0,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,44.46,0.6993,44.66,16,18139.2,High,Veteran,High
CUST-14377,2021-02-19,Professional,Education,North America,PayPal,39,1706.41,645.16,1061.25,62.19,1,11,41,8,41388.75,0,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,41.62,0.6219,40.36,7,20476.92,High,Veteran,High
CUST-14378,2021-10-22,Growth,Technology,Asia Pacific,PayPal,31,728.03,238.08,489.95,67.3,0,6,6,7,15188.58,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,121.34,0.673,29.73,14,8736.36,Medium,Veteran,High
CUST-14379,2022-07-07,Growth,Finance,Europe,Credit Card,23,638.58,244.5,394.08,61.71,4,6,5,8,9063.89,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,127.72,0.6171,21.58,24,7662.96,Medium,Established,High
CUST-14380,2021-01-25,Enterprise,Finance,Latin America,PayPal,40,5606.43,1905.47,3700.96,66.01,3,18,119,7,148038.24,0,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,47.11,0.6601,58.41,15,67277.16,Premium,Veteran,High
CUST-14381,2023-12-02,Enterprise,Education,Europe,Bank Transfer,6,4287.7,1605.86,2681.84,62.55,0,16,145,10,16091.02,0,3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,29.57,0.6255,65.39,0,51452.4,Premium,Growing,High
CUST-14382,2021-11-07,Starter,Technology,North America,Bank Transfer,31,224.08,72.76,151.32,67.53,4,6,2,6,4690.96,1,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,112.04,0.6753,21.13,28,2688.96,Low,Veteran,High
CUST-14383,2023-10-28,Starter,Education,Middle East,Invoice,7,235.42,94.07,141.35,60.04,3,6,1,6,989.45,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,235.42,0.6004,22.97,25,2825.04,Low,Growing,High
CUST-14384,2022-02-24,Growth,Finance,Asia Pacific,Bank Transfer,27,561.1,204.67,356.43,63.52,3,10,3,9,9623.71,0,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,187.03,0.6352,29.16,11,6733.2,Medium,Veteran,High
CUST-14385,2021-02-16,Growth,Finance,Latin America,PayPal,40,613.33,217.55,395.78,64.53,2,8,11,6,15831.3,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,55.76,0.6453,29.42,18,7359.96,Medium,Veteran,High
CUST-14386,2023-10-19,Growth,Education,Middle East,PayPal,7,519.06,175.98,343.08,66.1,4,8,12,8,2401.57,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,43.26,0.661,25.57,20,6228.72,Medium,Growing,High
