customer_id,signup_date,plan,industry,region,payment_method,tenure_months,monthly_revenue,cogs,gross_profit,gross_margin_pct,support_tickets,login_frequency,num_users,nps_score,ltv,churned
CUST-14731,2021-06-05,Starter,Logistics,Middle East,Invoice,36,184.97,55.59,129.38,69.95,3,11,3,8,4657.58,0
CUST-14732,2023-02-11,Enterprise,Retail,Asia Pacific,Credit Card,15,5874.87,2494.73,3380.14,57.54,0,10,93,9,50702.08,0
CUST-14733,2021-07-18,Growth,Healthcare,Middle East,Bank Transfer,34,729.76,237.72,492.04,67.42,3,12,5,9,16729.26,0
CUST-14734,2021-03-26,Professional,Manufacturing,Middle East,Credit Card,38,1552.36,637.01,915.35,58.97,0,13,14,6,34783.32,0
CUST-14735,2023-02-28,Growth,Manufacturing,North America,Invoice,15,695.49,302.34,393.15,56.53,1,6,4,2,5897.22,1
CUST-14736,2022-10-01,Growth,Education,Middle East,Bank Transfer,20,671.98,257.44,414.54,61.69,2,7,7,5,8290.74,0
CUST-14737,2023-08-07,Starter,Education,Middle East,Invoice,9,208.73,76.66,132.07,63.27,0,6,2,9,1188.65,0
CUST-14738,2021-12-22,Growth,Logistics,North America,Credit Card,29,543.73,265.07,278.66,51.25,0,8,7,4,8081.05,1
CUST-14739,2022-08-28,Professional,Healthcare,Latin America,Bank Transfer,21,1382.79,616.32,766.47,55.43,3,13,14,0,16095.78,1
CUST-14740,2022-02-07,Starter,Retail,Latin America,Credit Card,28,241.05,104.31,136.74,56.73,5,8,2,4,3828.69,1
CUST-14741,2022-02-05,Professional,Education,Asia Pacific,Invoice,28,1300.87,576.62,724.25,55.67,1,11,24,5,20279.01,0
CUST-14742,2022-01-24,Starter,Retail,Europe,Credit Card,28,188.75,63.7,125.05,66.25,3,6,2,0,3501.43,1
CUST-14743,2023-06-23,Professional,Retail,North America,PayPal,11,1531.39,683.2,848.19,55.39,0,15,17,5,9330.12,0
CUST-14744,2023-01-09,Starter,Technology,Middle East,PayPal,16,175.82,81.18,94.64,53.83,8,11,1,9,1514.18,0
CUST-14745,2023-07-25,Professional,Education,Asia Pacific,Invoice,10,1509.73,716.83,792.9,52.52,1,11,15,7,7928.98,0
CUST-14746,2022-09-14,Enterprise,Healthcare,Asia Pacific,Invoice,20,5416.05,2041.74,3374.31,62.3,2,15,185,10,67486.17,0
CUST-14747,2021-10-17,Growth,Manufacturing,Middle East,Credit Card,31,527.97,220.73,307.24,58.19,3,13,10,9,9524.41,0
CUST-14748,2023-05-04,Professional,Retail,Europe,Credit Card,13,1658.89,553.73,1105.16,66.62,4,9,21,5,14367.06,0
CUST-14749,2023-05-09,Starter,Manufacturing,North America,Credit Card,12,199.02,86.01,113.01,56.78,1,2,3,7,1356.13,0
CUST-14750,2021-02-05,Enterprise,Education,Latin America,Credit Card,40,4949.92,2442.17,2507.75,50.66,2,15,125,6,100310.15,0
CUST-14751,2021-09-10,Growth,Healthcare,Asia Pacific,Bank Transfer,33,704.77,338.51,366.26,51.97,0,7,3,7,12086.6,0
CUST-14752,2021-11-08,Growth,Finance,Middle East,Bank Transfer,31,647.69,251.26,396.43,61.21,2,1,6,6,12289.24,0
CUST-14753,2023-02-20,Enterprise,Retail,Latin America,Bank Transfer,15,4668.73,1915.45,2753.28,58.97,3,12,165,7,41299.2,0
CUST-14754,2022-07-09,Enterprise,Healthcare,North America,Bank Transfer,23,6195.54,2805.55,3389.99,54.72,2,16,134,10,77969.79,0
CUST-14755,2022-12-09,Starter,Education,North America,Credit Card,18,171.57,81.88,89.69,52.28,3,11,4,10,1614.47,0
CUST-14756,2021-09-23,Growth,Education,Asia Pacific,PayPal,32,545.75,268.15,277.6,50.87,2,6,9,10,8883.3,0
CUST-14757,2021-10-26,Enterprise,Technology,Europe,Bank Transfer,31,5812.71,1979.97,3832.74,65.94,0,14,169,2,118815.05,1
CUST-14758,2023-10-08,Enterprise,Logistics,Asia Pacific,Invoice,7,5104.04,2533.48,2570.56,50.36,1,21,51,8,17993.91,0
CUST-14759,2021-09-08,Professional,Logistics,Europe,PayPal,33,1741.9,635.43,1106.47,63.52,2,10,42,9,36513.4,0
CUST-14760,2022-01-17,Professional,Technology,Asia Pacific,Invoice,28,1275.63,454.22,821.41,64.39,3,10,32,6,22999.51,0
CUST-14761,2021-10-29,Starter,Retail,Middle East,Credit Card,31,220.61,109.67,110.94,50.29,4,5,4,6,3439.18,0
CUST-14762,2022-08-13,Enterprise,Technology,Latin America,Credit Card,21,5536.36,2631.52,2904.84,52.47,2,18,125,6,61001.6,0
CUST-14763,2021-01-27,Growth,Logistics,Europe,Invoice,40,612.62,259.9,352.72,57.58,2,4,3,6,14108.84,0
CUST-14764,2022-06-24,Professional,Logistics,Asia Pacific,PayPal,23,1786.2,622.03,1164.17,65.18,0,14,36,9,26775.98,0
CUST-14765,2021-03-27,Enterprise,Education,Middle East,Invoice,38,4923.36,2328.56,2594.8,52.7,2,19,186,5,98602.51,0
CUST-14766,2023-06-12,Starter,Retail,North America,Invoice,11,235.31,92.42,142.89,60.72,2,10,4,6,1571.77,0
CUST-14767,2023-03-08,Professional,Healthcare,North America,Credit Card,15,1609.14,685.86,923.28,57.38,3,16,37,6,13849.16,0
CUST-14768,2023-11-21,Professional,Finance,Europe,Bank Transfer,6,1404.97,631.1,773.87,55.08,0,10,11,6,4643.21,0
CUST-14769,2023-05-22,Enterprise,Education,Latin America,Invoice,12,4515.75,1389.92,3125.83,69.22,1,13,54,7,37509.9,0
CUST-14770,2021-04-18,Growth,Technology,Europe,PayPal,38,584.29,268.96,315.33,53.97,3,13,11,7,11982.65,0
CUST-14771,2021-06-30,Growth,Healthcare,Middle East,Credit Card,35,583.61,263.02,320.59,54.93,2,7,8,8,11220.74,0
CUST-14772,2022-07-27,Growth,Manufacturing,Latin America,Credit Card,22,587.53,219.28,368.25,62.68,0,10,6,5,8101.56,0
CUST-14773,2021-02-01,Professional,Education,Latin America,Credit Card,40,1417.85,620.4,797.45,56.24,1,9,34,6,31898.0,0
CUST-14774,2022-06-10,Starter,Healthcare,Asia Pacific,Credit Card,24,204.85,73.22,131.63,64.26,2,6,1,9,3159.03,0
CUST-14775,2022-08-17,Professional,Education,Europe,Bank Transfer,21,1626.48,647.83,978.65,60.17,1,18,15,6,20551.74,0
CUST-14776,2023-01-11,Starter,Retail,Latin America,Credit Card,16,192.13,79.58,112.55,58.58,4,5,1,3,1800.83,1
CUST-14777,2023-01-05,Enterprise,Healthcare,Middle East,Bank Transfer,17,5725.16,2246.69,3478.47,60.76,0,14,41,7,59133.95,0
CUST-14778,2022-11-10,Enterprise,Finance,Europe,Credit Card,18,4643.6,2014.6,2629.0,56.62,1,6,139,6,47322.08,0
CUST-14779,2021-01-17,Growth,Education,Latin America,PayPal,41,579.75,213.22,366.53,63.22,2,9,12,8,15027.68,0
CUST-14780,2023-12-19,Professional,Logistics,Middle East,PayPal,5,1724.61,553.44,1171.17,67.91,0,16,25,7,5855.86,0
CUST-14781,2021-11-02,Enterprise,Logistics,Asia Pacific,PayPal,31,5911.5,2114.87,3796.63,64.22,1,17,119,9,117695.56,0
CUST-14782,2021-11-22,Growth,Retail,Middle East,Bank Transfer,30,736.83,249.84,486.99,66.09,2,13,5,7,14609.75,0
CUST-14783,2021-08-15,Growth,Education,Middle East,Credit Card,34,539.13,221.19,317.94,58.97,3,12,9,10,10809.99,0
CUST-14784,2021-03-27,Growth,Healthcare,Asia Pacific,Bank Transfer,38,615.2,240.46,374.74,60.91,3,9,4,10,14240.0,0
CUST-14785,2023-05-16,Professional,Finance,Middle East,Invoice,12,1754.24,652.29,1101.95,62.82,0,18,25,10,13223.39,0
CUST-14786,2023-03-29,Enterprise,Education,Latin America,Credit Card,14,4569.31,1466.97,3102.34,67.9,1,17,142,7,43432.75,0
CUST-14787,2022-10-29,Growth,Finance,Asia Pacific,Invoice,19,667.35,326.14,341.21,51.13,3,11,10,8,6482.93,0
CUST-14788,2022-04-19,Enterprise,Retail,Europe,Credit Card,25,6178.41,3080.44,3097.97,50.14,2,18,193,6,77449.2,0
CUST-14789,2022-12-07,Growth,Technology,Latin America,Invoice,18,555.77,190.69,365.08,65.69,4,10,5,9,6571.46,0
CUST-14790,2022-07-17,Professional,Manufacturing,Europe,PayPal,22,1805.79,779.29,1026.5,56.84,2,16,28,5,22583.01,0
CUST-14791,2022-08-20,Enterprise,Retail,North America,Credit Card,21,4586.62,2238.61,2348.01,51.19,1,14,170,5,49308.26,0
CUST-14792,2023-06-28,Enterprise,Education,Europe,PayPal,11,5814.76,2770.33,3044.43,52.36,0,16,67,9,33488.74,0
CUST-14793,2023-05-20,Starter,Logistics,North America,PayPal,12,193.44,70.33,123.11,63.64,5,4,2,3,1477.36,1
CUST-14794,2022-12-30,Growth,Retail,Middle East,PayPal,17,512.97,235.35,277.62,54.12,1,8,7,5,4719.53,0
CUST-14795,2022-09-29,Starter,Logistics,Asia Pacific,PayPal,20,215.64,65.21,150.43,69.76,1,13,4,6,3008.61,0
CUST-14796,2022-05-02,Enterprise,Finance,Middle East,PayPal,25,5502.32,2284.77,3217.55,58.48,2,17,104,8,80438.74,0
CUST-14797,2022-12-20,Starter,Logistics,North America,Bank Transfer,17,174.93,62.48,112.45,64.28,2,12,2,10,1911.59,0
CUST-14798,2022-01-28,Growth,Technology,North America,PayPal,28,613.64,293.17,320.47,52.22,1,6,8,6,8973.15,0
CUST-14799,2021-11-14,Starter,Logistics,Asia Pacific,PayPal,31,173.53,80.7,92.83,53.5,2,4,4,5,2877.75,1
CUST-14800,2022-03-17,Professional,Healthcare,Europe,Invoice,26,1672.22,621.27,1050.95,62.85,1,19,16,5,27324.57,0
CUST-14801,2021-04-10,Growth,Finance,Latin America,PayPal,38,552.17,241.05,311.12,56.34,0,11,3,9,11822.55,0
CUST-14802,2023-11-03,Professional,Finance,North America,Credit Card,7,1460.64,610.19,850.45,58.22,1,14,45,8,5953.16,0
CUST-14803,2022-09-07,Professional,Technology,Europe,Bank Transfer,21,1469.39,647.2,822.19,55.95,2,15,33,8,17265.92,0
CUST-14804,2023-06-18,Starter,Logistics,Asia Pacific,Bank Transfer,11,204.79,99.8,104.99,51.27,1,9,4,6,1154.9,0
CUST-14805,2023-03-31,Professional,Logistics,Middle East,PayPal,14,1304.05,435.62,868.43,66.59,0,14,14,5,12157.98,0
CUST-14806,2022-06-19,Enterprise,Technology,Asia Pacific,Invoice,23,5802.02,2464.95,3337.07,57.52,0,11,95,5,76752.56,0
CUST-14807,2023-03-16,Starter,Retail,Europe,Bank Transfer,14,221.22,88.17,133.05,60.14,4,16,2,4,1862.69,1
CUST-14808,2021-10-10,Enterprise,Finance,Asia Pacific,PayPal,32,5046.09,2279.45,2766.64,54.83,0,17,118,9,88532.45,0
CUST-14809,2023-03-21,Starter,Education,Asia Pacific,Bank Transfer,14,183.21,61.3,121.91,66.54,4,6,2,10,1706.76,0
CUST-14810,2021-08-08,Professional,Manufacturing,Middle East,Credit Card,34,1740.59,793.34,947.25,54.42,0,14,46,7,32206.67,0
CUST-14811,2023-04-18,Growth,Education,Middle East,Invoice,13,745.89,340.12,405.77,54.4,3,10,9,8,5274.98,0
CUST-14812,2021-03-29,Growth,Logistics,Middle East,Invoice,38,646.37,227.29,419.08,64.84,1,2,3,5,15925.06,1
CUST-14813,2022-05-19,Starter,Retail,Asia Pacific,Bank Transfer,24,189.68,90.41,99.27,52.34,1,7,1,9,2382.58,0
CUST-14814,2021-10-12,Enterprise,Finance,Asia Pacific,Invoice,32,6189.29,1980.82,4208.47,68.0,2,11,154,10,134670.88,0
CUST-14815,2022-06-17,Growth,Finance,Europe,PayPal,23,534.08,206.7,327.38,61.3,2,12,14,5,7529.7,0
CUST-14816,2022-08-14,Professional,Finance,Latin America,Invoice,21,1692.76,671.72,1021.04,60.32,1,17,47,7,21441.79,0
CUST-14817,2023-09-12,Starter,Finance,Middle East,Credit Card,8,238.79,118.88,119.91,50.22,2,10,4,10,959.27,0
CUST-14818,2023-10-31,Starter,Education,Middle East,Credit Card,7,178.25,88.12,90.13,50.56,4,8,2,5,630.88,1
CUST-14819,2021-11-10,Enterprise,Retail,Asia Pacific,Credit Card,31,5547.46,2626.25,2921.21,52.66,2,11,137,10,90557.59,0
CUST-14820,2021-12-05,Professional,Retail,North America,Invoice,30,1804.34,642.9,1161.44,64.37,2,5,37,10,34843.19,0
CUST-14821,2023-12-01,Starter,Finance,Asia Pacific,Bank Transfer,6,183.56,88.49,95.07,51.79,2,11,1,5,570.43,0
CUST-14822,2022-07-12,Growth,Manufacturing,Asia Pacific,PayPal,23,547.09,218.08,329.01,60.14,0,8,9,7,7567.27,0
CUST-14823,2021-03-17,Enterprise,Retail,Latin America,Invoice,39,5635.1,2713.32,2921.78,51.85,0,14,92,9,113949.57,0
CUST-14824,2022-03-07,Professional,Retail,Asia Pacific,Invoice,27,1785.81,828.7,957.11,53.6,0,17,23,5,25841.96,0
CUST-14825,2023-10-06,Professional,Healthcare,Latin America,PayPal,7,1290.5,552.44,738.06,57.19,0,19,23,8,5166.43,0
CUST-14826,2021-10-16,Enterprise,Logistics,Middle East,Bank Transfer,31,4634.8,1584.4,3050.4,65.82,1,21,48,5,94562.51,0
CUST-14827,2023-09-25,Professional,Logistics,Middle East,Credit Card,8,1334.07,640.93,693.14,51.96,1,17,16,7,5545.11,0
CUST-14828,2022-03-08,Growth,Retail,North America,Invoice,27,634.85,264.54,370.31,58.33,0,6,11,8,9998.4,0
CUST-14829,2021-04-08,Enterprise,Finance,North America,Credit Card,38,6178.23,2181.97,3996.26,64.68,0,17,138,10,151857.92,0
CUST-14830,2023-07-21,Professional,Education,Asia Pacific,PayPal,10,1536.84,507.13,1029.71,67.0,2,15,12,10,10297.12,0
CUST-14831,2021-05-27,Professional,Manufacturing,Asia Pacific,Bank Transfer,36,1462.63,714.83,747.8,51.13,4,15,25,8,26920.86,0
CUST-14832,2021-10-01,Professional,Education,Middle East,PayPal,32,1314.69,490.84,823.85,62.66,1,24,35,9,26363.18,0
CUST-14833,2023-04-02,Professional,Finance,Middle East,Invoice,14,1365.32,564.2,801.12,58.68,1,17,22,6,11215.62,0
CUST-14834,2022-09-25,Growth,Retail,Asia Pacific,PayPal,20,708.27,353.74,354.53,50.06,1,7,11,3,7090.68,1
CUST-14835,2022-03-15,Professional,Education,Asia Pacific,PayPal,26,1692.6,733.13,959.47,56.69,1,10,48,5,24946.27,0
CUST-14836,2023-01-22,Professional,Healthcare,Europe,Bank Transfer,16,1632.45,574.48,1057.97,64.81,0,13,23,7,16927.55,0
CUST-14837,2023-09-23,Professional,Manufacturing,North America,Invoice,8,1704.01,685.88,1018.13,59.75,0,16,17,10,8145.06,0
CUST-14838,2023-10-25,Professional,Logistics,Latin America,Invoice,7,1622.03,619.64,1002.39,61.8,1,17,29,5,7016.75,1
CUST-14839,2023-12-24,Enterprise,Finance,North America,Bank Transfer,5,4313.29,1865.24,2448.05,56.76,0,18,191,9,12240.27,0
CUST-14840,2023-04-21,Professional,Education,North America,Bank Transfer,13,1766.84,680.08,1086.76,61.51,2,11,35,8,14127.91,0
CUST-14841,2021-01-04,Growth,Education,Asia Pacific,PayPal,41,694.41,290.87,403.54,58.11,1,5,3,6,16545.15,0
CUST-14842,2023-06-30,Enterprise,Technology,Asia Pacific,PayPal,11,4809.09,1453.76,3355.33,69.77,1,15,152,9,36908.64,0
CUST-14843,2022-05-18,Starter,Retail,Latin America,PayPal,24,182.52,61.01,121.51,66.57,3,9,1,7,2916.13,0
CUST-14844,2022-11-28,Starter,Manufacturing,Asia Pacific,Invoice,18,235.84,114.73,121.11,51.35,4,8,3,8,2179.93,0
CUST-14845,2023-04-05,Growth,Finance,Asia Pacific,Invoice,14,603.07,280.55,322.52,53.48,4,11,13,5,4515.25,1
CUST-14846,2021-07-26,Enterprise,Technology,Europe,PayPal,34,4912.61,2439.22,2473.39,50.35,0,15,184,5,84095.34,1
CUST-14847,2021-03-22,Enterprise,Retail,Middle East,Credit Card,38,5864.35,2683.8,3180.55,54.24,1,15,120,9,120861.03,0
CUST-14848,2023-08-01,Enterprise,Education,North America,PayPal,10,6124.41,2390.49,3733.92,60.97,0,14,78,9,37339.22,0
CUST-14849,2023-06-05,Professional,Manufacturing,North America,PayPal,12,1289.55,391.62,897.93,69.63,2,14,20,7,10775.16,0
CUST-14850,2021-07-20,Growth,Manufacturing,Asia Pacific,Invoice,34,618.48,226.59,391.89,63.36,3,9,14,7,13324.11,0
CUST-14851,2023-05-19,Growth,Technology,Asia Pacific,Bank Transfer,12,705.26,329.33,375.93,53.3,6,17,7,9,4511.12,0
CUST-14852,2023-09-24,Growth,Retail,Europe,PayPal,8,645.54,266.15,379.39,58.77,1,11,5,10,3035.09,0
CUST-14853,2021-04-04,Professional,Education,Asia Pacific,PayPal,38,1611.47,551.37,1060.1,65.78,2,9,42,8,40283.64,0
CUST-14854,2022-07-08,Enterprise,Healthcare,Europe,Bank Transfer,23,5166.7,2291.14,2875.56,55.66,1,12,125,10,66137.99,0
CUST-14855,2022-02-02,Growth,Healthcare,Asia Pacific,Credit Card,28,595.83,198.55,397.28,66.68,4,10,13,10,11123.72,0
CUST-14856,2023-08-17,Starter,Retail,Europe,Credit Card,9,194.77,67.67,127.1,65.26,4,10,2,8,1143.94,0
CUST-14857,2022-04-10,Professional,Healthcare,Latin America,Invoice,26,1374.48,422.76,951.72,69.24,0,19,31,8,24744.64,0
CUST-14858,2023-06-24,Growth,Retail,Latin America,PayPal,11,543.79,243.59,300.2,55.21,1,5,10,5,3302.18,0
CUST-14859,2022-02-06,Starter,Education,Asia Pacific,Credit Card,28,173.27,59.09,114.18,65.9,5,13,2,7,3197.07,0
CUST-14860,2022-04-13,Starter,Education,North America,PayPal,26,190.43,93.06,97.37,51.13,4,5,1,10,2531.61,0
CUST-14861,2023-03-10,Enterprise,Logistics,Asia Pacific,Bank Transfer,14,4906.89,1581.75,3325.14,67.76,1,15,115,7,46551.94,0
CUST-14862,2023-05-01,Growth,Logistics,Asia Pacific,Bank Transfer,13,512.02,246.18,265.84,51.92,5,6,7,5,3455.98,0
CUST-14863,2021-05-20,Enterprise,Logistics,Middle East,Invoice,36,6181.34,2666.3,3515.04,56.87,2,14,181,9,126541.52,0
CUST-14864,2021-07-01,Enterprise,Finance,Middle East,Credit Card,35,6209.43,2575.27,3634.16,58.53,2,17,166,5,127195.44,0
CUST-14865,2022-06-25,Growth,Healthcare,Europe,Credit Card,23,605.11,206.21,398.9,65.92,2,11,13,10,9174.64,0
CUST-14866,2021-06-19,Growth,Retail,Europe,PayPal,35,561.48,214.88,346.6,61.73,1,8,13,6,12130.97,0
CUST-14867,2022-11-14,Enterprise,Logistics,Middle East,Bank Transfer,18,6212.12,2685.16,3526.96,56.78,1,14,156,10,63485.26,0
CUST-14868,2022-06-25,Professional,Finance,Asia Pacific,PayPal,23,1380.32,501.68,878.64,63.65,2,13,14,9,20208.71,0
CUST-14869,2022-01-06,Professional,Finance,Asia Pacific,Bank Transfer,29,1767.74,704.9,1062.84,60.12,5,10,36,8,30822.27,0
CUST-14870,2021-08-13,Professional,Retail,Asia Pacific,Credit Card,34,1710.43,547.3,1163.13,68.0,1,8,19,8,39546.45,0
CUST-14871,2023-07-11,Professional,Technology,Europe,PayPal,10,1389.84,550.14,839.7,60.42,2,9,49,5,8397.0,0
CUST-14872,2021-04-29,Starter,Education,Asia Pacific,Bank Transfer,37,213.35,71.54,141.81,66.47,1,8,3,4,5246.94,1
CUST-14873,2023-06-30,Starter,Education,Middle East,Bank Transfer,11,171.0,51.6,119.4,69.82,6,8,4,9,1313.39,0
CUST-14874,2022-07-27,Enterprise,Manufacturing,Asia Pacific,Credit Card,22,4604.97,2046.65,2558.32,55.56,0,16,51,9,56282.98,0
CUST-14875,2021-12-06,Starter,Retail,Latin America,Bank Transfer,30,230.43,113.7,116.73,50.66,1,10,3,1,3501.87,1
CUST-14876,2022-02-11,Starter,Retail,Middle East,Bank Transfer,28,192.74,93.4,99.34,51.54,1,2,1,4,2781.64,1
CUST-14877,2022-01-14,Professional,Technology,North America,Credit Card,28,1720.34,829.46,890.88,51.79,0,17,49,6,24944.69,0
CUST-14878,2021-01-04,Growth,Finance,North America,Bank Transfer,41,746.37,314.35,432.02,57.88,0,9,14,8,17712.91,0
CUST-14879,2021-04-05,Enterprise,Retail,Latin America,PayPal,38,4918.43,2458.9,2459.53,50.01,2,22,116,10,93462.07,0
CUST-14880,2021-08-11,Starter,Finance,Latin America,PayPal,34,170.35,77.95,92.4,54.24,4,6,1,10,3141.48,0
CUST-14881,2021-10-23,Growth,Logistics,Latin America,PayPal,31,562.18,220.78,341.4,60.73,2,4,8,9,10583.25,0
CUST-14882,2023-09-16,Professional,Technology,Latin America,PayPal,8,1307.98,596.31,711.67,54.41,1,11,35,9,5693.37,0
CUST-14883,2021-07-12,Starter,Education,Latin America,Bank Transfer,35,173.83,63.52,110.31,63.46,5,8,2,6,3860.78,0
CUST-14884,2021-04-12,Starter,Retail,Middle East,PayPal,38,174.61,86.65,87.96,50.38,2,9,1,6,3342.52,0
CUST-14885,2021-04-02,Starter,Manufacturing,Latin America,Bank Transfer,38,190.82,92.41,98.41,51.57,3,3,4,0,3739.59,1
CUST-14886,2023-04-01,Growth,Finance,Asia Pacific,Invoice,14,664.65,327.73,336.92,50.69,3,7,11,5,4716.83,0
CUST-14887,2021-06-20,Enterprise,Finance,Asia Pacific,Credit Card,35,5133.88,2254.13,2879.75,56.09,1,15,79,7,100791.22,0
CUST-14888,2023-03-04,Professional,Education,Europe,Credit Card,15,1379.87,435.33,944.54,68.45,1,12,25,8,14168.11,0
CUST-14889,2023-09-24,Professional,Logistics,Middle East,Credit Card,8,1512.18,515.08,997.1,65.94,4,13,35,9,7976.8,0
CUST-14890,2021-08-23,Growth,Retail,Europe,Invoice,33,604.32,192.72,411.6,68.11,0,9,5,9,13582.75,0
CUST-14891,2021-05-22,Enterprise,Education,North America,Credit Card,36,4319.9,2013.98,2305.92,53.38,1,12,64,5,83012.95,0
CUST-14892,2022-01-20,Professional,Manufacturing,Middle East,Credit Card,28,1531.13,584.94,946.19,61.8,1,20,33,9,26493.43,0
CUST-14893,2021-01-23,Growth,Manufacturing,Latin America,PayPal,40,645.79,263.97,381.82,59.12,3,10,7,9,15272.79,0
CUST-14894,2021-05-18,Growth,Technology,Asia Pacific,Bank Transfer,37,678.61,310.65,367.96,54.22,2,12,5,8,13614.63,0
CUST-14895,2021-12-18,Enterprise,Education,Europe,Invoice,29,4871.9,1588.16,3283.74,67.4,2,12,46,6,95228.54,0
CUST-14896,2023-05-18,Starter,Healthcare,Europe,Credit Card,12,203.38,84.07,119.31,58.66,3,5,1,6,1431.75,0
CUST-14897,2023-01-22,Starter,Manufacturing,Middle East,PayPal,16,195.76,81.2,114.56,58.52,2,4,1,10,1832.89,0
CUST-14898,2022-02-12,Starter,Healthcare,Middle East,Bank Transfer,28,178.31,87.15,91.16,51.12,2,5,1,7,2552.44,0
CUST-14899,2022-01-29,Professional,Manufacturing,Europe,Invoice,28,1448.54,713.85,734.69,50.72,1,13,11,10,20571.36,0
CUST-14900,2023-07-08,Starter,Technology,Latin America,Invoice,10,208.49,72.96,135.53,65.01,3,11,4,2,1355.26,1
CUST-14901,2022-09-30,Professional,Logistics,North America,PayPal,20,1525.86,491.11,1034.75,67.81,1,12,19,9,20694.95,0
CUST-14902,2022-12-08,Professional,Finance,Middle East,Bank Transfer,18,1474.77,463.83,1010.94,68.55,1,11,13,6,18196.91,0
CUST-14903,2021-04-07,Growth,Education,North America,Invoice,38,743.28,243.05,500.23,67.3,2,11,4,9,19008.69,0
CUST-14904,2022-01-23,Starter,Healthcare,Middle East,Bank Transfer,28,245.99,100.2,145.79,59.27,1,3,3,4,4082.25,1
CUST-14905,2021-01-25,Professional,Retail,Middle East,PayPal,40,1568.99,700.0,868.99,55.39,0,17,41,10,34759.76,0
CUST-14906,2021-07-24,Professional,Logistics,Middle East,PayPal,34,1498.71,560.37,938.34,62.61,4,13,17,6,31903.72,0
CUST-14907,2022-01-29,Enterprise,Technology,Latin America,Credit Card,28,5976.87,1954.07,4022.8,67.31,2,23,189,0,112638.5,1
CUST-14908,2022-09-14,Enterprise,Manufacturing,Latin America,Credit Card,20,5968.26,2189.73,3778.53,63.31,2,18,158,10,75570.65,0
CUST-14909,2022-11-07,Professional,Education,Latin America,Credit Card,19,1755.59,725.39,1030.2,58.68,2,19,17,5,19573.85,1
CUST-14910,2022-10-19,Enterprise,Retail,Middle East,Bank Transfer,19,5379.44,2048.78,3330.66,61.91,2,16,180,8,63282.48,0
CUST-14911,2021-08-25,Enterprise,Finance,Middle East,Invoice,33,5678.3,2195.68,3482.62,61.33,1,21,61,8,114926.32,0
CUST-14912,2023-08-10,Enterprise,Logistics,Latin America,PayPal,9,5202.15,2512.67,2689.48,51.7,0,9,53,5,24205.35,0
CUST-14913,2023-03-06,Enterprise,Logistics,North America,Credit Card,15,6182.14,2953.11,3229.03,52.23,0,13,166,7,48435.41,0
CUST-14914,2022-04-23,Professional,Retail,Middle East,PayPal,25,1715.46,708.73,1006.73,58.69,0,11,20,5,25168.22,0
CUST-14915,2022-04-12,Enterprise,Logistics,Europe,Credit Card,26,5097.51,1552.35,3545.16,69.55,1,15,80,8,92174.26,0
CUST-14916,2022-11-14,Professional,Manufacturing,Latin America,PayPal,18,1649.96,533.13,1116.83,67.69,0,8,31,9,20103.03,0
CUST-14917,2021-01-01,Enterprise,Retail,Asia Pacific,Credit Card,41,6013.26,2316.34,3696.92,61.48,0,15,127,5,151573.67,0
CUST-14918,2023-06-18,Professional,Manufacturing,North America,Invoice,11,1732.65,548.86,1183.79,68.32,1,16,11,5,13021.64,0
CUST-14919,2022-12-07,Growth,Logistics,North America,Credit Card,18,637.74,213.15,424.59,66.58,1,9,7,5,7642.7,0
CUST-14920,2023-09-18,Professional,Logistics,Asia Pacific,Bank Transfer,8,1845.93,677.53,1168.4,63.3,0,24,42,3,9347.2,1
